addedAt,addedBy,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,albumType,albumUpc,albumUrl,artistFollowers,artistGenres,artistName,artistPopularity,artistUrl,isLikedByUser,isLocal,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackIsrc,trackName,trackNumber,trackPopularity,trackUrl
2021-09-19T14:57:16Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:29,0.292,0.843,0.762,0.0,5,0.042,-2.121,0,0.112,109.038,4,0.907,KRA302100287,Dreamer,10,43,https://open.spotify.com/track/0u9IsnJI27kuhXQcxZaWBU
2021-09-26T13:32:21Z,fguntara,TAEYONG,Long Flight,46,SM Entertainment,2019-07-18,single,888735931277,https://open.spotify.com/album/5shvXSOFncAaOXorw8G2t7,1209828,K-pop,TAEYONG,57,https://open.spotify.com/artist/6SKusTjOAPsTZ6kareKQdm,false,stream,,03:18,0.203,0.688,0.861,1.47E-6,5,0.127,-2.789,0,0.0455,148.065,4,0.875,KRA301900308,Long Flight,1,56,https://open.spotify.com/track/4hHRHdPzKTpobGyyW9ipNg
2021-09-30T03:36:59Z,fguntara,HOSHI,Spider,53,PLEDIS Entertainment,2021-04-02,single,192641602863,https://open.spotify.com/album/3PtE3yizKf8e2MzCtXU8K9,377444,K-pop,HOSHI,51,https://open.spotify.com/artist/6nWKAdMv1BDq1zHfZzkdbR,false,stream,,03:31,0.0277,0.753,0.702,0.0,6,0.0488,-5.675,0,0.139,97.991,4,0.69,USA2P2108292,Spider,1,63,https://open.spotify.com/track/2TwB7aK39tnZBQjBPgcbCj
2021-10-01T08:04:02Z,fguntara,TWICE,The Feels,0,Republic Records - TWICE,2021-10-01,single,192641833786,https://open.spotify.com/album/6bk3KlQjiXsRmGrzrNcS53,19319563,"K-pop, K-pop Girl Group, Pop",TWICE,77,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,false,stream,,03:18,0.0899,0.808,0.903,0.0,9,0.0816,-2.179,1,0.0729,120.044,4,0.922,US5TA2100080,The Feels,1,0,https://open.spotify.com/track/1XyzcGhmO7iUamSS94XfqY
2021-10-03T09:15:15Z,fguntara,ATEEZ,ZERO : FEVER Part.3,61,KQ Entertainment,2021-09-13,single,886449559817,https://open.spotify.com/album/5ozaWoYQScjFzGODcJmy3G,3355663,"K-pop, K-pop Boy Group",ATEEZ,69,https://open.spotify.com/artist/68KmkJeZGfwe1OUaivBa2L,false,stream,,03:16,0.0517,0.692,0.835,0.0,6,0.134,-4.978,0,0.0628,80.017,4,0.566,KRD442100032,Deja Vu,3,68,https://open.spotify.com/track/3zmrdOtnOogqLllz26WLZ3
2021-10-04T23:26:41Z,fguntara,DAY6,MOONRISE,3,JYP Entertainment,2017-12-06,album,738676856903,https://open.spotify.com/album/4cIBNWCiJdOupf3cjuKpvG,3212748,"K-pop, K-pop Boy Group",DAY6,60,https://open.spotify.com/artist/5TnQc2N1iKlFjYD7CPGvFc,false,stream,,03:43,0.866,0.594,0.168,0.0,7,0.104,-10.482,1,0.0351,136.027,4,0.277,US5TA1700119,I'll try,13,0,https://open.spotify.com/track/5KFtE7lYdWaU5ukGOE7TMv
2021-10-04T23:26:49Z,fguntara,Red Velvet,Queendom - The 6th Mini Album,60,SM Entertainment,2021-08-16,single,888735938771,https://open.spotify.com/album/6Pe5LGQgU3mmvuRjFMsACV,8898648,"K-pop, K-pop Girl Group",Red Velvet,72,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,false,stream,,03:01,0.179,0.695,0.896,0.0,5,0.0626,-1.24,1,0.0847,119.959,4,0.508,KRA302100268,Queendom,1,66,https://open.spotify.com/track/6SpPr7K4YQ2wp8jU6uOTmQ
2021-10-04T23:27:26Z,fguntara,Red Velvet,Queendom - The 6th Mini Album,60,SM Entertainment,2021-08-16,single,888735938771,https://open.spotify.com/album/6Pe5LGQgU3mmvuRjFMsACV,8898648,"K-pop, K-pop Girl Group",Red Velvet,72,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,false,stream,,03:20,0.0617,0.841,0.831,0.0,10,0.101,-3.675,0,0.0526,124.965,4,0.762,KRA302100269,Pose,2,55,https://open.spotify.com/track/6RTF5urAOB5C52nLxeRK5h
2021-10-05T20:48:32Z,fguntara,aespa,Savage - The 1st Mini Album,72,SM Entertainment,2021-10-05,single,888735939310,https://open.spotify.com/album/3vyyDkvYWC36DwgZCYd3Wu,4086984,K-pop Girl Group,aespa,75,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,false,stream,,03:58,0.124,0.727,0.879,1.17E-5,9,0.244,-1.167,1,0.129,146.959,4,0.671,KRA302100326,Savage,2,75,https://open.spotify.com/track/3dbLT62Cvs46Ju7a8gpr36
2021-10-05T20:48:36Z,fguntara,aespa,Savage - The 1st Mini Album,72,SM Entertainment,2021-10-05,single,888735939310,https://open.spotify.com/album/3vyyDkvYWC36DwgZCYd3Wu,4086984,K-pop Girl Group,aespa,75,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,false,stream,,03:34,0.0861,0.606,0.896,0.0,1,0.235,-3.098,1,0.11,164.939,4,0.64,KRA302100327,I'll Make You Cry,3,57,https://open.spotify.com/track/6l1dTAhX7P6EKvA11NLNuW
